Year,City,ONS Code,Train operator,Obs_Type,Value,obsStatus
2015,London ,E12000007,Total,AM peak arrivals (07:00-09:59): Number of services,1035.0,
2015,Manchester,E08000003,Arriva Trains Wales,AM peak arrivals (07:00-09:59): Number of services,8.0,
2015,Manchester,E08000003,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,6.0,
2015,Manchester,E08000003,East Midland Trains,AM peak arrivals (07:00-09:59): Number of services,6.0,
2015,Manchester,E08000003,Northern,AM peak arrivals (07:00-09:59): Number of services,111.0,
2015,Manchester,E08000003,TransPennine Express,AM peak arrivals (07:00-09:59): Number of services,44.0,
2015,Manchester,E08000003,Virgin Trains West Coast,AM peak arrivals (07:00-09:59): Number of services,5.0,
2015,Manchester,E08000003,Total,AM peak arrivals (07:00-09:59): Number of services,180.0,
2015,Newcastle,E08000021,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,7.0,
2015,Newcastle,E08000021,Northern,AM peak arrivals (07:00-09:59): Number of services,14.0,
2015,Newcastle,E08000021,TransPennine Express,AM peak arrivals (07:00-09:59): Number of services,3.0,
2015,Newcastle,E08000021,Virgin Trains East Coast,AM peak arrivals (07:00-09:59): Number of services,11.0,
2015,Newcastle,E08000021,Total,AM peak arrivals (07:00-09:59): Number of services,35.0,
2015,Nottingham,E06000018,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,5.0,
2015,Nottingham,E06000018,East Midlands Trains,AM peak arrivals (07:00-09:59): Number of services,30.0,
2015,Nottingham,E06000018,Northern,AM peak arrivals (07:00-09:59): Number of services,3.0,
2015,Nottingham,E06000018,Total,AM peak arrivals (07:00-09:59): Number of services,38.0,
2015,Sheffield,E08000019,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,12.0,
2015,Sheffield,E08000019,East Midlands Trains,AM peak arrivals (07:00-09:59): Number of services,12.0,
2015,Sheffield,E08000019,Northern,AM peak arrivals (07:00-09:59): Number of services,29.0,
2015,Sheffield,E08000019,TransPennine Express,AM peak arrivals (07:00-09:59): Number of services,5.0,
2015,Sheffield,E08000019,Total,AM peak arrivals (07:00-09:59): Number of services,58.0,
2016,Birmingham,E08000025,Arriva Trains Wales,AM peak arrivals (07:00-09:59): Number of services,6.0,
2016,Birmingham,E08000025,Chiltern Railways ,AM peak arrivals (07:00-09:59): Number of services,9.0,
2016,Birmingham,E08000025,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,36.0,
2016,Birmingham,E08000025,London Midland,AM peak arrivals (07:00-09:59): Number of services,115.0,
2016,Birmingham,E08000025,Virgin Trains West Coast,AM peak arrivals (07:00-09:59): Number of services,13.0,
2016,Birmingham,E08000025,Total,AM peak arrivals (07:00-09:59): Number of services,179.0,
2016,Bristol,E06000023,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,9.0,
2016,Bristol,E06000023,Great Western Railway,AM peak arrivals (07:00-09:59): Number of services,42.0,
2016,Bristol,E06000023,South West Trains,AM peak arrivals (07:00-09:59): Number of services,1.0,
2016,Bristol,E06000023,Total,AM peak arrivals (07:00-09:59): Number of services,52.0,
2016,Cardiff,W06000015,Arriva Trains Wales,AM peak arrivals (07:00-09:59): Number of services,96.0,
2016,Cardiff,W06000015,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,3.0,
2016,Cardiff,W06000015,Great Western Railway,AM peak arrivals (07:00-09:59): Number of services,15.0,
2016,Cardiff,W06000015,Total,AM peak arrivals (07:00-09:59): Number of services,114.0,
2016,Leeds,E08000035,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,5.0,
2016,Leeds,E08000035,Northern,AM peak arrivals (07:00-09:59): Number of services,79.0,
2016,Leeds,E08000035,TransPennine Express,AM peak arrivals (07:00-09:59): Number of services,29.0,
2016,Leeds,E08000035,Virgin Trains East Coast,AM peak arrivals (07:00-09:59): Number of services,6.0,
2016,Leeds,E08000035,Total,AM peak arrivals (07:00-09:59): Number of services,119.0,
2016,Leicester,E06000016,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,10.0,
2016,Leicester,E06000016,East Midlands Trains,AM peak arrivals (07:00-09:59): Number of services,28.0,
2016,Leicester,E06000016,Total,AM peak arrivals (07:00-09:59): Number of services,38.0,
2016,Liverpool,E08000012,East Midlands Trains,AM peak arrivals (07:00-09:59): Number of services,2.0,
2016,Liverpool,E08000012,London Midland,AM peak arrivals (07:00-09:59): Number of services,6.0,
2016,Liverpool,E08000012,Merseyrail ,AM peak arrivals (07:00-09:59): Number of services,90.0,
2016,Liverpool,E08000012,Northern,AM peak arrivals (07:00-09:59): Number of services,23.0,
2016,Liverpool,E08000012,TransPennine Express,AM peak arrivals (07:00-09:59): Number of services,5.0,
2016,Liverpool,E08000012,Virgin Trains West Coast,AM peak arrivals (07:00-09:59): Number of services,2.0,
2016,Liverpool,E08000012,Total,AM peak arrivals (07:00-09:59): Number of services,128.0,
2016,London ,E12000007,c2c,AM peak arrivals (07:00-09:59): Number of services,57.0,
2016,London ,E12000007,Chiltern Railways ,AM peak arrivals (07:00-09:59): Number of services,45.0,
2016,London ,E12000007,East Midlands Trains,AM peak arrivals (07:00-09:59): Number of services,14.0,
2016,London ,E12000007,Great Northern & Thameslink,AM peak arrivals (07:00-09:59): Number of services,138.0,
2016,London ,E12000007,Great Western Railway ,AM peak arrivals (07:00-09:59): Number of services,67.0,
2016,London ,E12000007,Greater Anglia ,AM peak arrivals (07:00-09:59): Number of services,93.0,
2016,London ,E12000007,London Midland,AM peak arrivals (07:00-09:59): Number of services,28.0,
2016,London ,E12000007,London Overground,AM peak arrivals (07:00-09:59): Number of services,38.0,
2016,London ,E12000007,South West Trains,AM peak arrivals (07:00-09:59): Number of services,152.0,
2016,London ,E12000007,Southeastern,AM peak arrivals (07:00-09:59): Number of services,197.0,
2016,London ,E12000007,Southern,AM peak arrivals (07:00-09:59): Number of services,143.0,
2016,London ,E12000007,TfL Rail ,AM peak arrivals (07:00-09:59): Number of services,37.0,
2016,London ,E12000007,Virgin Trains East Coast,AM peak arrivals (07:00-09:59): Number of services,15.0,
2016,London ,E12000007,Virgin Trains West Coast,AM peak arrivals (07:00-09:59): Number of services,27.0,
2016,London ,E12000007,Total,AM peak arrivals (07:00-09:59): Number of services,1051.0,
2016,Manchester,E08000003,Arriva Trains Wales,AM peak arrivals (07:00-09:59): Number of services,7.0,
2016,Manchester,E08000003,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,6.0,
2016,Manchester,E08000003,East Midlands Trains,AM peak arrivals (07:00-09:59): Number of services,6.0,
2016,Manchester,E08000003,Northern,AM peak arrivals (07:00-09:59): Number of services,124.0,
2016,Manchester,E08000003,TransPennine Express,AM peak arrivals (07:00-09:59): Number of services,37.0,
2016,Manchester,E08000003,Virgin Trains West Coast,AM peak arrivals (07:00-09:59): Number of services,5.0,
2016,Manchester,E08000003,Total,AM peak arrivals (07:00-09:59): Number of services,185.0,
2016,Newcastle,E08000021,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,7.0,
2016,Newcastle,E08000021,Northern,AM peak arrivals (07:00-09:59): Number of services,13.0,
2016,Newcastle,E08000021,TransPennine Express,AM peak arrivals (07:00-09:59): Number of services,3.0,
2016,Newcastle,E08000021,Virgin Trains East Coast,AM peak arrivals (07:00-09:59): Number of services,11.0,
2016,Newcastle,E08000021,Total,AM peak arrivals (07:00-09:59): Number of services,34.0,
2016,Nottingham,E06000018,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,5.0,
2016,Nottingham,E06000018,East Midlands Trains,AM peak arrivals (07:00-09:59): Number of services,30.0,
2016,Nottingham,E06000018,Northern,AM peak arrivals (07:00-09:59): Number of services,3.0,
2016,Nottingham,E06000018,Total,AM peak arrivals (07:00-09:59): Number of services,38.0,
2016,Sheffield,E08000019,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,12.0,
2016,Sheffield,E08000019,East Midlands Trains,AM peak arrivals (07:00-09:59): Number of services,12.0,
2016,Sheffield,E08000019,Northern,AM peak arrivals (07:00-09:59): Number of services,29.0,
2016,Sheffield,E08000019,TransPennine Express,AM peak arrivals (07:00-09:59): Number of services,5.0,
2016,Sheffield,E08000019,Total,AM peak arrivals (07:00-09:59): Number of services,58.0,
2017,Birmingham,E08000025,Arriva Trains Wales,AM peak arrivals (07:00-09:59): Number of services,6.0,
2017,Birmingham,E08000025,Chiltern Railways ,AM peak arrivals (07:00-09:59): Number of services,9.0,
2017,Birmingham,E08000025,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,36.0,
2017,Birmingham,E08000025,Virgin Trains West Coast,AM peak arrivals (07:00-09:59): Number of services,13.0,
2017,Birmingham,E08000025,West Midlands Trains,AM peak arrivals (07:00-09:59): Number of services,115.0,
2017,Birmingham,E08000025,Total,AM peak arrivals (07:00-09:59): Number of services,179.0,
2017,Brighton,E06000043,Great Western Railway,AM peak arrivals (07:00-09:59): Number of services,1.0,
2017,Brighton,E06000043,Southern,AM peak arrivals (07:00-09:59): Number of services,47.0,
2017,Brighton,E06000043,Thameslink,AM peak arrivals (07:00-09:59): Number of services,8.0,
2017,Brighton,E06000043,Total,AM peak arrivals (07:00-09:59): Number of services,56.0,
2017,Bristol,E06000023,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,9.0,
2017,Bristol,E06000023,Great Western Railway,AM peak arrivals (07:00-09:59): Number of services,41.0,
2017,Bristol,E06000023,South West Trains,AM peak arrivals (07:00-09:59): Number of services,1.0,
2017,Bristol,E06000023,Total,AM peak arrivals (07:00-09:59): Number of services,51.0,
2017,Cambridge,E07000008,Cross Country,AM peak arrivals (07:00-09:59): Number of services,5.0,
2017,Cambridge,E07000008,Great Northern,AM peak arrivals (07:00-09:59): Number of services,24.0,
2017,Cambridge,E07000008,Greater Anglia,AM peak arrivals (07:00-09:59): Number of services,18.0,
2017,Cambridge,E07000008,Total,AM peak arrivals (07:00-09:59): Number of services,47.0,
2017,Cardiff,W06000015,Arriva Trains Wales,AM peak arrivals (07:00-09:59): Number of services,97.0,
2017,Cardiff,W06000015,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,3.0,
2017,Cardiff,W06000015,Great Western Railway,AM peak arrivals (07:00-09:59): Number of services,16.0,
2017,Cardiff,W06000015,Total,AM peak arrivals (07:00-09:59): Number of services,116.0,
2017,Leeds,E08000035,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,5.0,
2017,Leeds,E08000035,London North Eastern Railway,AM peak arrivals (07:00-09:59): Number of services,6.0,
2017,Leeds,E08000035,Northern,AM peak arrivals (07:00-09:59): Number of services,80.0,
2017,Leeds,E08000035,TransPennine Express,AM peak arrivals (07:00-09:59): Number of services,29.0,
2017,Leeds,E08000035,Total,AM peak arrivals (07:00-09:59): Number of services,120.0,
2017,Leicester,E06000016,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,10.0,
2017,Leicester,E06000016,East Midlands Trains,AM peak arrivals (07:00-09:59): Number of services,29.0,
2017,Leicester,E06000016,Total,AM peak arrivals (07:00-09:59): Number of services,39.0,
2017,Liverpool,E08000012,East Midlands Trains,AM peak arrivals (07:00-09:59): Number of services,2.0,
2017,Liverpool,E08000012,Merseyrail ,AM peak arrivals (07:00-09:59): Number of services,90.0,
2017,Liverpool,E08000012,Northern,AM peak arrivals (07:00-09:59): Number of services,23.0,
2017,Liverpool,E08000012,TransPennine Express,AM peak arrivals (07:00-09:59): Number of services,5.0,
2017,Liverpool,E08000012,Virgin Trains West Coast,AM peak arrivals (07:00-09:59): Number of services,2.0,
2017,Liverpool,E08000012,West Midlands Trains,AM peak arrivals (07:00-09:59): Number of services,6.0,
2017,Liverpool,E08000012,Total,AM peak arrivals (07:00-09:59): Number of services,128.0,
2017,London ,E12000007,c2c,AM peak arrivals (07:00-09:59): Number of services,56.0,
2017,London ,E12000007,Chiltern Railways ,AM peak arrivals (07:00-09:59): Number of services,45.0,
2017,London ,E12000007,East Midlands Trains,AM peak arrivals (07:00-09:59): Number of services,14.0,
2017,London ,E12000007,Great Northern & Thameslink,AM peak arrivals (07:00-09:59): Number of services,138.0,
2017,London ,E12000007,Great Western Railway ,AM peak arrivals (07:00-09:59): Number of services,68.0,
2017,London ,E12000007,Greater Anglia ,AM peak arrivals (07:00-09:59): Number of services,87.0,
2017,London ,E12000007,London North Eastern Railway,AM peak arrivals (07:00-09:59): Number of services,15.0,
2017,London ,E12000007,London Overground,AM peak arrivals (07:00-09:59): Number of services,38.0,
2017,London ,E12000007,South Western Railway,AM peak arrivals (07:00-09:59): Number of services,153.0,
2017,London ,E12000007,Southeastern,AM peak arrivals (07:00-09:59): Number of services,197.0,
2017,London ,E12000007,Southern,AM peak arrivals (07:00-09:59): Number of services,145.0,
2017,London ,E12000007,TfL Rail ,AM peak arrivals (07:00-09:59): Number of services,36.0,
2017,London ,E12000007,Virgin Trains West Coast,AM peak arrivals (07:00-09:59): Number of services,27.0,
2017,London ,E12000007,West Midlands Trains,AM peak arrivals (07:00-09:59): Number of services,28.0,
2017,London ,E12000007,Total,AM peak arrivals (07:00-09:59): Number of services,1047.0,
2017,Manchester,E08000003,Arriva Trains Wales,AM peak arrivals (07:00-09:59): Number of services,6.0,
2017,Manchester,E08000003,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,6.0,
2017,Manchester,E08000003,East Midlands Trains,AM peak arrivals (07:00-09:59): Number of services,6.0,
2017,Manchester,E08000003,Northern,AM peak arrivals (07:00-09:59): Number of services,119.0,
2017,Manchester,E08000003,TransPennine Express,AM peak arrivals (07:00-09:59): Number of services,37.0,
2017,Manchester,E08000003,Virgin Trains West Coast,AM peak arrivals (07:00-09:59): Number of services,5.0,
2017,Manchester,E08000003,Total,AM peak arrivals (07:00-09:59): Number of services,179.0,
2017,Newcastle,E08000021,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,7.0,
2017,Newcastle,E08000021,London North Eastern Railway,AM peak arrivals (07:00-09:59): Number of services,11.0,
2017,Newcastle,E08000021,Northern,AM peak arrivals (07:00-09:59): Number of services,13.0,
2017,Newcastle,E08000021,TransPennine Express,AM peak arrivals (07:00-09:59): Number of services,3.0,
2017,Newcastle,E08000021,Total,AM peak arrivals (07:00-09:59): Number of services,34.0,
2017,Nottingham,E06000018,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,5.0,
2017,Nottingham,E06000018,East Midlands Trains,AM peak arrivals (07:00-09:59): Number of services,30.0,
2017,Nottingham,E06000018,Northern,AM peak arrivals (07:00-09:59): Number of services,3.0,
2017,Nottingham,E06000018,Total,AM peak arrivals (07:00-09:59): Number of services,38.0,
2017,Reading,E06000038,Cross Country,AM peak arrivals (07:00-09:59): Number of services,9.0,
2017,Reading,E06000038,Great Western Railway,AM peak arrivals (07:00-09:59): Number of services,91.0,
2017,Reading,E06000038,South Western Railway,AM peak arrivals (07:00-09:59): Number of services,9.0,
2017,Reading,E06000038,Total,AM peak arrivals (07:00-09:59): Number of services,109.0,
2017,Sheffield,E08000019,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,12.0,
2017,Sheffield,E08000019,East Midlands Trains,AM peak arrivals (07:00-09:59): Number of services,12.0,
2017,Sheffield,E08000019,Northern,AM peak arrivals (07:00-09:59): Number of services,29.0,
2017,Sheffield,E08000019,TransPennine Express,AM peak arrivals (07:00-09:59): Number of services,6.0,
2017,Sheffield,E08000019,Total,AM peak arrivals (07:00-09:59): Number of services,59.0,
2018,Birmingham,E08000025,Chiltern Railways ,AM peak arrivals (07:00-09:59): Number of services,9.0,
2018,Birmingham,E08000025,CrossCountry,AM peak arrivals (07:00-09:59): Number of services,36.0,
2018,Birmingham,E08000025,Transport for Wales,AM peak arrivals (07:00-09:59): Number of services,6.0,
2018,Birmingham,E08000025,Virgin Trains West Coast,AM peak arrivals (07:00-09:59): Number of services,13.0,
2018,Birmingham,E08000025,West Midlands Trains,AM peak arrivals (07:00-09:59): Number of services,116.0,
